0,1,lat,lon
103.109.101.105,2025-10-08 07:23:00,22.2578,114.1657
89.147.110.154,2025-10-08 07:12:32,47.4919,19.05
72.14.179.10,2025-10-08 07:15:31,32.9473,-96.7028
46.232.251.191,2025-10-08 07:42:03,51.2993,9.491
93.123.12.112,2025-10-08 07:10:07,42.696,23.332
204.85.191.8,2025-10-08 07:06:58,35.9153,-79.0386
185.56.171.94,2025-10-08 07:29:34,43.1479,12.1097
179.43.159.198,2025-10-08 07:30:25,47.3682,8.5671
45.145.93.133,2025-10-08 07:02:03,55.7123,12.0564
192.42.116.215,2025-10-08 07:45:30,52.3824,4.8995
91.208.75.239,2025-10-08 07:06:53,45.9968,24.997
193.105.134.150,2025-10-08 06:12:40,54.23,-4.57
209.141.46.203,2025-10-08 07:29:24,36.102,-115.1447
176.118.193.33,2025-10-08 07:39:02,48.2048,16.3801
204.85.191.7,2025-10-08 07:38:06,35.9153,-79.0386
91.208.75.156,2025-10-08 07:41:20,45.9968,24.997
205.185.116.34,2025-10-08 07:14:03,36.102,-115.1447
179.43.159.195,2025-10-08 07:32:21,47.3682,8.5671
185.154.110.142,2025-10-08 07:13:02,59.3691,17.8808
91.206.26.26,2025-10-08 07:31:10,52.2394,21.0362
162.216.18.62,2025-10-08 07:17:00,40.8229,-74.4592
107.189.2.108,2025-10-08 07:27:29,49.6113,6.1294
5.45.98.162,2025-10-08 07:40:19,51.2993,9.491
185.82.219.109,2025-10-08 07:33:55,42.6951,23.325
5.255.98.151,2025-10-08 07:18:04,52.3824,4.8995
185.130.47.58,2025-10-08 07:27:21,52.352,4.9392
185.154.110.17,2025-10-08 07:25:14,59.3691,17.8808
109.169.33.163,2025-10-08 07:04:05,51.4964,-0.1224
5.2.67.226,2025-10-08 07:05:53,52.3824,4.8995
83.97.20.77,2025-10-08 07:29:36,44.4152,26.166
198.58.107.53,2025-10-08 07:14:27,32.9473,-96.7028
185.241.208.54,2025-10-08 07:13:25,52.3824,4.8995
185.225.69.203,2025-10-08 07:44:12,47.4919,19.05
185.170.114.25,2025-10-08 07:36:03,51.2993,9.491
205.185.123.93,2025-10-08 07:46:05,36.102,-115.1447
205.185.121.170,2025-10-08 07:23:12,36.102,-115.1447
104.244.78.162,2025-10-08 07:15:57,49.6113,6.1294
5.255.100.26,2025-10-08 07:46:58,52.3824,4.8995
185.241.208.202,2025-10-08 07:40:26,52.3824,4.8995
185.241.208.206,2025-10-08 07:35:40,52.3824,4.8995
51.222.142.67,2025-10-08 07:06:21,45.4995,-73.5848
185.183.159.40,2025-10-08 07:45:43,49.7894,9.9262
84.16.224.227,2025-10-08 07:37:45,51.2993,9.491
67.219.109.141,2025-10-08 06:19:31,37.751,-97.822
178.218.144.51,2025-10-08 07:03:41,45.4722,9.1922
45.66.35.21,2025-10-08 07:16:23,52.3591,4.793
45.66.35.20,2025-10-08 07:44:09,52.3591,4.793
198.96.155.3,2025-10-08 07:21:26,43.6319,-79.3716
185.129.62.63,2025-10-08 07:02:37,55.7123,12.0564
205.185.124.176,2025-10-08 07:41:42,36.102,-115.1447
5.255.117.56,2025-10-08 07:13:57,52.3824,4.8995
179.43.159.78,2025-10-08 07:29:20,47.3682,8.5671
81.17.28.95,2025-10-08 07:08:15,47.3857,8.5348
89.147.110.118,2025-10-08 07:29:42,47.4919,19.05
93.95.228.125,2025-10-08 07:23:01,64.1439,-21.98
125.212.241.131,2025-10-08 07:43:28,10.822,106.6257
104.192.3.74,2025-10-08 07:11:54,37.751,-97.822
91.92.109.43,2025-10-08 07:35:54,42.696,23.332
185.246.189.99,2025-10-08 07:08:03,-4.5833,55.6667
204.137.14.106,2025-10-08 07:35:08,37.751,-97.822
204.137.14.104,2025-10-08 07:35:46,37.751,-97.822
204.137.14.105,2025-10-08 07:14:47,37.751,-97.822
204.137.14.92,2025-10-08 07:04:07,37.751,-97.822
185.220.101.35,2025-10-08 07:18:34,51.2993,9.491
185.220.101.44,2025-10-08 07:46:45,51.2993,9.491
185.220.101.49,2025-10-08 07:30:37,51.2993,9.491
185.220.101.34,2025-10-08 07:26:11,51.2993,9.491
185.220.101.63,2025-10-08 07:21:32,51.2993,9.491
185.220.101.55,2025-10-08 07:06:13,51.2993,9.491
185.220.101.46,2025-10-08 07:37:52,51.2993,9.491
185.220.101.32,2025-10-08 07:40:38,51.2993,9.491
185.220.101.33,2025-10-08 07:15:48,51.2993,9.491
185.220.101.43,2025-10-08 07:14:07,51.2993,9.491
185.220.101.51,2025-10-08 07:42:06,51.2993,9.491
185.220.101.36,2025-10-08 07:17:50,51.2993,9.491
185.220.101.52,2025-10-08 07:22:48,51.2993,9.491
185.220.101.38,2025-10-08 07:46:09,51.2993,9.491
185.220.101.50,2025-10-08 07:40:17,51.2993,9.491
185.220.101.53,2025-10-08 07:47:11,51.2993,9.491
185.220.101.61,2025-10-08 07:40:23,51.2993,9.491
185.220.101.57,2025-10-08 07:42:10,51.2993,9.491
185.220.101.37,2025-10-08 07:37:56,51.2993,9.491
185.220.101.42,2025-10-08 07:14:18,51.2993,9.491
185.220.101.47,2025-10-08 07:06:26,51.2993,9.491
185.220.101.39,2025-10-08 07:33:39,51.2993,9.491
185.220.101.41,2025-10-08 07:10:36,51.2993,9.491
185.220.101.56,2025-10-08 07:25:28,51.2993,9.491
185.220.101.40,2025-10-08 07:33:44,51.2993,9.491
185.220.101.48,2025-10-08 07:45:23,51.2993,9.491
185.220.101.60,2025-10-08 07:17:47,51.2993,9.491
185.220.101.62,2025-10-08 07:18:33,51.2993,9.491
185.220.101.45,2025-10-08 07:45:54,51.2993,9.491
185.220.101.54,2025-10-08 07:40:56,51.2993,9.491
185.220.101.58,2025-10-08 07:46:56,51.2993,9.491
185.220.101.59,2025-10-08 07:02:56,51.2993,9.491
185.246.128.161,2025-10-08 07:09:03,59.3274,18.0653
92.243.24.163,2025-10-08 07:20:31,48.8582,2.3387
91.219.236.101,2025-10-08 06:35:26,47.4919,19.05
107.189.13.254,2025-10-08 07:45:11,49.6113,6.1294
209.141.32.198,2025-10-08 07:24:41,36.102,-115.1447
130.193.15.186,2025-10-08 07:30:59,50.0804,14.5045
171.25.193.78,2025-10-08 07:40:32,59.3247,18.056
185.246.188.149,2025-10-08 07:21:08,-4.5833,55.6667
45.12.3.80,2025-10-08 07:22:03,50.4522,30.5287
123.253.35.32,2025-10-08 07:20:16,2.5,112.5
185.246.84.179,2025-10-08 06:46:24,48.8582,2.3387
66.220.242.222,2025-10-08 07:03:37,43.6171,-72.9636
185.191.204.254,2025-10-08 06:16:15,31.5,34.75
107.189.13.180,2025-10-08 07:39:01,49.6113,6.1294
102.130.117.167,2025-10-08 07:12:21,-26.3811,27.8376
5.255.104.202,2025-10-08 07:34:34,52.3824,4.8995
5.255.98.198,2025-10-08 07:21:52,52.3824,4.8995
178.218.144.18,2025-10-08 07:44:35,45.4722,9.1922
104.219.236.100,2025-10-08 07:26:46,37.751,-97.822
46.165.243.36,2025-10-08 07:45:04,51.2993,9.491
85.93.218.204,2025-10-08 07:38:10,49.4998,5.9802
45.141.215.40,2025-10-08 07:43:57,45.4722,9.1922
195.80.151.242,2025-10-08 07:21:24,42.6951,23.325
89.147.108.90,2025-10-08 07:21:54,47.4919,19.05
176.97.114.202,2025-10-08 07:06:15,50.4522,30.5287
62.182.84.146,2025-10-08 07:31:52,50.458,30.5303
212.21.66.6,2025-10-08 07:20:01,52.1143,11.5903
91.202.5.104,2025-10-08 07:44:21,52.2394,21.0362
98.128.173.33,2025-10-08 07:28:37,57.7065,11.967
45.66.35.22,2025-10-08 07:17:09,52.3591,4.793
199.195.253.124,2025-10-08 07:24:59,40.6063,-74.1774
204.8.156.142,2025-10-08 07:44:43,42.2904,-71.0712
185.112.146.167,2025-10-08 07:12:53,65.0,-18.0
185.42.170.203,2025-10-08 07:21:19,59.0,26.0
45.11.59.28,2025-10-08 07:20:30,42.3887,-72.5144
91.92.109.126,2025-10-08 07:25:34,42.696,23.332
5.2.72.110,2025-10-08 07:21:49,52.3824,4.8995
172.234.228.174,2025-10-08 07:43:29,37.751,-97.822
94.142.241.194,2025-10-08 07:40:42,52.3824,4.8995
94.142.244.16,2025-10-08 07:44:24,52.3824,4.8995
185.106.102.102,2025-10-08 04:11:39,35.0,33.0
93.99.104.194,2025-10-08 07:10:14,49.0506,17.465
212.69.167.80,2025-10-08 07:30:35,48.8582,2.3387
31.133.0.210,2025-10-08 07:01:46,52.2394,21.0362
45.94.31.68,2025-10-08 07:45:13,39.0019,-77.4556
165.73.242.163,2025-10-08 07:35:13,-29.0,24.0
185.40.4.38,2025-10-08 07:28:09,55.9155,37.8263
185.241.208.81,2025-10-08 07:30:15,52.3824,4.8995
27.255.75.198,2025-10-08 07:09:40,37.5112,126.9741
51.38.225.46,2025-10-08 07:18:43,48.8582,2.3387
185.225.69.232,2025-10-08 07:02:39,47.4919,19.05
91.203.145.116,2025-10-08 07:47:03,50.4522,30.5287
23.155.8.104,2025-10-08 07:46:20,,
209.141.32.181,2025-10-08 07:34:10,36.102,-115.1447
5.104.86.6,2025-10-08 07:35:58,60.1717,24.9349
23.137.253.27,2025-10-08 07:19:46,,
114.35.245.150,2025-10-08 07:19:27,25.0504,121.5324
107.189.30.49,2025-10-08 07:26:48,49.6113,6.1294
107.189.29.184,2025-10-08 07:42:03,49.6113,6.1294
185.40.4.132,2025-10-08 07:47:02,55.9155,37.8263
185.40.4.149,2025-10-08 07:33:39,55.9155,37.8263
45.141.215.17,2025-10-08 07:47:04,45.4722,9.1922
45.141.215.19,2025-10-08 07:47:09,45.4722,9.1922
103.164.54.199,2025-10-08 07:45:30,1.3673,103.8014
130.193.10.21,2025-10-08 07:27:41,50.0804,14.5045
24.240.72.170,2025-10-08 07:47:17,45.21,-93.6607
171.25.193.235,2025-10-08 07:43:46,59.3247,18.056
178.175.148.246,2025-10-08 07:15:59,48.1569,28.301
5.255.123.158,2025-10-08 07:45:38,52.3824,4.8995
45.128.133.242,2025-10-08 07:20:04,50.8509,4.3447
185.40.4.92,2025-10-08 07:43:54,55.9155,37.8263
2.56.10.36,2025-10-08 07:27:43,-4.5833,55.6667
87.118.110.27,2025-10-08 07:45:58,51.2993,9.491
178.17.170.144,2025-10-08 07:32:43,47.0042,28.8574
149.202.79.129,2025-10-08 07:39:26,48.8582,2.3387
91.208.75.3,2025-10-08 07:10:19,45.9968,24.997
93.95.231.88,2025-10-08 07:31:48,65.0,-18.0
209.141.51.180,2025-10-08 07:30:19,36.102,-115.1447
202.182.99.129,2025-10-08 07:38:34,35.5819,139.7663
45.83.104.137,2025-10-08 07:37:55,48.4469,12.0394
185.40.4.150,2025-10-08 07:25:12,55.9155,37.8263
45.84.107.76,2025-10-08 07:44:00,51.2993,9.491
45.84.107.198,2025-10-08 07:41:49,51.2993,9.491
45.84.107.182,2025-10-08 07:31:13,51.2993,9.491
172.81.131.156,2025-10-08 07:09:15,37.751,-97.822
172.81.132.94,2025-10-08 07:19:42,37.751,-97.822
31.129.22.65,2025-10-08 07:11:42,50.2705,127.5352
212.38.189.186,2025-10-08 07:42:52,55.806,-3.9417
84.239.46.144,2025-10-08 07:27:36,45.9968,24.997
193.239.232.102,2025-10-08 07:43:07,59.3247,18.056
87.118.116.12,2025-10-08 07:46:33,51.2993,9.491
178.218.144.99,2025-10-08 07:46:35,45.4722,9.1922
185.40.4.100,2025-10-08 07:42:29,55.9155,37.8263
185.40.4.44,2025-10-06 10:21:59,55.9155,37.8263
146.59.126.232,2025-10-08 07:28:42,48.8582,2.3387
66.78.40.182,2025-10-08 01:21:57,39.7356,-75.5516
185.100.85.132,2025-10-08 07:12:54,44.4152,26.166
195.47.238.82,2025-10-08 07:31:35,57.7065,11.967
195.47.238.178,2025-10-08 07:36:02,57.7065,11.967
88.80.26.2,2025-10-08 07:43:46,59.3247,18.056
88.80.26.4,2025-10-08 07:24:55,59.3247,18.056
104.244.78.232,2025-10-08 07:46:57,49.6113,6.1294
192.76.153.253,2025-10-08 07:33:31,52.3824,4.8995
200.122.181.2,2025-10-08 07:19:53,10.0029,-84.0
94.72.103.33,2025-10-08 07:40:15,51.222,22.7024
82.221.128.191,2025-10-08 07:28:05,65.0,-18.0
82.221.131.5,2025-10-08 07:18:32,65.0,-18.0
35.0.127.52,2025-10-08 07:33:03,42.3068,-83.7059
89.147.111.87,2025-10-08 07:03:03,47.4919,19.05
5.255.118.218,2025-10-08 07:46:57,52.3824,4.8995
188.239.191.25,2025-10-08 07:33:16,52.5378,5.6966
193.36.132.21,2025-10-08 07:02:35,1.2848,103.7857
173.237.206.68,2025-10-08 07:30:58,42.3822,-71.4275
176.58.121.177,2025-10-08 07:36:09,51.5164,-0.093
185.165.171.84,2025-10-08 07:27:11,-4.5833,55.6667
80.94.92.92,2025-10-08 07:46:48,45.9968,24.997
91.203.144.194,2025-10-08 06:11:10,50.4522,30.5287
31.133.0.235,2025-10-08 07:42:54,52.2394,21.0362
5.255.125.196,2025-10-08 07:31:02,52.3824,4.8995
124.198.131.108,2025-10-08 07:38:36,-42.0,174.0
108.61.189.136,2025-10-08 07:20:55,52.3891,4.6563
95.211.244.28,2025-10-08 07:45:57,52.3824,4.8995
23.184.48.78,2025-10-08 07:19:19,51.9981,4.198
139.99.8.57,2025-10-08 07:20:24,1.2746,103.8378
172.104.182.84,2025-10-08 07:20:47,1.3036,103.8554
193.26.115.43,2025-10-08 07:42:13,50.1084,8.6841
136.244.111.163,2025-10-08 07:12:12,52.3891,4.6563
80.94.92.106,2025-10-08 07:46:02,45.9968,24.997
185.40.4.20,2025-10-08 07:39:56,55.9155,37.8263
185.40.4.127,2025-10-08 07:44:34,55.9155,37.8263
107.174.146.25,2025-10-08 07:38:26,37.751,-97.822
93.99.104.40,2025-10-08 07:15:30,49.0506,17.465
72.235.129.116,2025-10-08 07:46:15,21.289,-157.8028
195.47.238.90,2025-10-08 07:35:51,57.7065,11.967
195.47.238.92,2025-10-08 07:45:40,57.7065,11.967
190.103.179.98,2025-10-08 07:03:38,31.7198,-106.4195
185.40.4.22,2025-10-08 07:39:46,55.9155,37.8263
82.221.139.190,2025-10-08 07:28:53,65.0,-18.0
45.66.35.35,2025-10-08 07:12:50,52.3591,4.793
45.138.16.248,2025-10-08 07:42:38,52.3824,4.8995
185.235.146.29,2025-10-08 07:39:53,48.8582,2.3387
88.80.26.3,2025-10-08 07:17:46,59.3247,18.056
23.137.253.109,2025-10-08 07:17:48,,
209.141.45.81,2025-10-08 07:42:28,36.102,-115.1447
146.59.231.4,2025-10-08 07:16:12,48.8582,2.3387
45.138.16.231,2025-10-08 07:43:38,52.3824,4.8995
178.218.144.96,2025-10-08 07:24:56,45.4722,9.1922
23.137.253.254,2025-10-08 07:15:28,,
45.84.107.101,2025-10-08 07:36:19,51.2993,9.491
93.99.104.18,2025-10-08 07:33:01,49.0506,17.465
23.236.122.193,2025-10-08 07:46:18,37.751,-97.822
121.78.28.166,2025-10-08 07:19:34,37.5112,126.9741
198.98.57.74,2025-10-08 07:12:54,40.6063,-74.1774
93.95.231.14,2025-10-08 07:20:06,65.0,-18.0
198.98.62.158,2025-10-08 07:14:06,40.6063,-74.1774
152.53.53.243,2025-10-08 07:21:17,37.751,-97.822
45.84.107.222,2025-10-08 07:29:43,51.2993,9.491
45.84.107.55,2025-10-08 07:43:34,51.2993,9.491
45.84.107.74,2025-10-08 07:41:28,51.2993,9.491
45.84.107.172,2025-10-08 07:43:13,51.2993,9.491
45.84.107.47,2025-10-08 07:41:44,51.2993,9.491
45.84.107.33,2025-10-08 07:31:18,51.2993,9.491
185.247.184.105,2025-10-08 07:01:28,55.7386,37.6068
104.254.90.195,2025-10-08 07:42:24,43.6028,-79.653
176.65.149.87,2025-10-08 07:24:08,51.2993,9.491
205.185.116.215,2025-10-08 07:21:31,36.102,-115.1447
176.65.149.88,2025-10-08 07:29:05,51.2993,9.491
193.237.221.228,2025-10-08 07:39:31,51.4964,-0.1224
198.98.57.151,2025-10-08 07:32:56,40.6063,-74.1774
205.185.113.8,2025-10-08 07:03:58,36.102,-115.1447
209.141.45.141,2025-10-08 07:05:21,36.102,-115.1447
83.217.9.73,2025-10-08 07:22:44,55.7482,37.6177
37.77.56.238,2025-10-08 07:29:44,52.3824,4.8995
176.65.148.3,2025-10-08 07:15:56,51.2993,9.491
176.65.149.96,2025-10-08 07:37:01,51.2993,9.491
195.47.238.176,2025-10-08 07:41:08,57.7065,11.967
